PLAYER_ID,POSITION,SEASON
203382,C-F,2022-23
76128,G,2022-23
203145,G-F,2022-23
1629647,F,2022-23
76129,F,2022-23
203078,G,2022-23
76130,G,2022-23
76131,G,2022-23
2602,F,2022-23
1627736,G,2022-23
201563,F,2022-23
76133,C,2022-23
201958,G,2022-23
1630699,F,2022-23
76134,C,2022-23
1133,G,2022-23
76136,G,2022-23
76137,,2022-23
76138,C,2022-23
1641736,G,2022-23
76139,C,2022-23
76140,F,2022-23
76141,C,2022-23
201158,G,2022-23
2294,G,2022-23
76142,F,2022-23
1628395,F,2022-23
1952,G,2022-23
2559,G,2022-23
76143,G,2022-23
76144,C,2022-23
1627761,G-F,2022-23
76145,F,2022-23
76146,G,2022-23
1627733,F,2022-23
1886,F,2022-23
203968,,2022-23
104,C,2022-23
1736,G,2022-23
203461,F,2022-23
1120,G,2022-23
712,C-F,2022-23
76151,F,2022-23
76148,G,2022-23
76152,G,2022-23
128,F,2022-23
202728,F-C,2022-23
76154,C,2022-23
1627791,F,2022-23
76155,G,2022-23
76156,C,2022-23
1642866,F,2022-23
1631262,G,2022-23
76157,F,2022-23
76158,F,2022-23
1629541,G,2022-23
202722,F,2022-23
76159,G,2022-23
696,G,2022-23
201976,G,2022-23
1630180,G-F,2022-23
1630189,F,2022-23
204021,C,2022-23
76160,G,2022-23
76161,G,2022-23
76162,G,2022-23
1710,G,2022-23
76163,G,2022-23
2740,C,2022-23
76164,C,2022-23
76165,F,2022-23
1497,G,2022-23
1643548,F,2022-23
76166,G,2022-23
76167,F,2022-23
203920,C,2022-23
1628444,G,2022-23
76168,F,2022-23
1449,F,2022-23
76170,G,2022-23
76171,F,2022-23
1629048,C-F,2022-23
1641931,F,2022-23
202687,C,2022-23
202357,F,2022-23
76172,C,2022-23
1641710,G,2022-23
76173,F,2022-23
1641778,F,2022-23
76174,G,2022-23
204028,F-C,2022-23
76175,C,2022-23
76176,G,2022-23
76180,F,2022-23
76177,F,2022-23
1806,G,2022-23
76179,G,2022-23
201971,C-F,2022-23
2581,G,2022-23
202392,F,2022-23
1628469,G,2022-23
200807,G,2022-23
76182,G,2022-23
76183,G,2022-23
76184,F,2022-23
101154,C-F,2022-23
302,G,2022-23
202339,G,2022-23
1629833,G,2022-23
76186,G,2022-23
76187,F,2022-23
76188,C,2022-23
1628417,F,2022-23
916,F-C,2022-23
1548,C-F,2022-23
203505,G,2022-23
1629129,G-F,2022-23
76189,G,2022-23
76190,G,2022-23
2800,G,2022-23
76191,G,2022-23
1631205,F,2022-23
76192,C,2022-23
2586,G-F,2022-23
202711,F,2022-23
203992,G,2022-23
177,G,2022-23
101106,C,2022-23
1564,F,2022-23
1629626,C-F,2022-23
76195,C,2022-23
1628413,F,2022-23
1629716,C,2022-23
76196,F,2022-23
1630195,F,2022-23
1627762,F,2022-23
76197,G,2022-23
76203,F,2022-23
1641737,F,2022-23
76198,G,2022-23
1603,G,2022-23
1629648,G,2022-23
1121,G,2022-23
1629067,G,2022-23
76201,F,2022-23
41,F,2022-23
2588,C-F,2022-23
1626164,G,2022-23
511,G,2022-23
202344,F,2022-23
200767,F-C,2022-23
76204,G,2022-23
1916,C,2022-23
1522,F,2022-23
76206,F,2022-23
1643409,F,2022-23
2430,F,2022-23
2414,C,2022-23
76207,F,2022-23
1953,F,2022-23
76209,C,2022-23
76210,F,2022-23
2547,F,2022-23
76211,F,2022-23
